wall_time,session_t,loop,a0,a1,d0,d1,leg_s,dwell_s,holonomy_rad,berry_norm,loop_area,return_error,snapshots,fps_mean
1782752462878,230.772,1,3.500,2.750,3,5,6.0,0.5,-0.133418,-0.042468,-1.50000,0.000000,51,18.8
1782752493312,261.206,1,2.750,3.500,3,5,6.0,0.5,0.002159,0.000687,1.50000,0.000000,51,18.8
1782752523674,291.568,1,3.500,2.750,3,5,6.0,0.5,-0.307247,-0.097800,-1.50000,0.000000,51,18.7
1782752554015,321.909,1,2.750,3.500,3,5,6.0,0.5,-0.020894,-0.006651,1.50000,0.000000,51,18.7
1782752584315,352.209,1,3.500,2.750,3,5,6.0,0.5,-0.022602,-0.007195,-1.50000,0.000000,51,18.7
1782752613670,381.564,1,2.000,3.500,3,5,6.0,0.5,-1.468557,-0.467456,3.00000,0.000000,67,18.7
1782752644057,411.951,1,3.500,2.000,3,5,6.0,0.5,1.453905,0.462792,-3.00000,0.000000,68,18.7
1782752674350,442.244,1,2.000,3.500,3,5,6.0,0.5,-0.857416,-0.272924,3.00000,0.000000,68,18.9
1782752704706,472.600,1,3.500,2.000,3,5,6.0,0.5,0.500593,0.159344,-3.00000,0.000000,66,18.7
1782752735103,502.997,1,2.000,3.500,3,5,6.0,0.5,-0.768845,-0.244731,3.00000,0.000000,66,18.7
1782752765413,533.307,1,3.500,2.000,3,5,6.0,0.5,0.722411,0.229950,-3.00000,0.000000,69,18.8
1782752795793,563.687,1,2.000,3.500,3,5,6.0,0.5,-0.672372,-0.214022,3.00000,0.000000,68,18.7
1782752826128,594.022,1,3.500,2.000,3,5,6.0,0.5,0.654114,0.208211,-3.00000,0.000000,69,18.6
1782752856395,624.289,1,2.000,3.500,3,5,6.0,0.5,-0.713803,-0.227211,3.00000,0.000000,68,18.7
1782752886737,654.632,1,3.500,2.000,3,5,6.0,0.5,2.228890,0.709478,-3.00000,0.000000,67,18.6
1782752916043,683.937,1,2.000,4.000,3,5,6.0,0.5,-0.584450,-0.186036,4.00000,0.000000,68,19.3
1782752946237,714.131,1,4.000,2.000,3,5,6.0,0.5,0.648602,0.206456,-4.00000,0.000000,65,19.7
1782752976444,744.338,1,2.000,4.000,3,5,6.0,0.5,-1.499808,-0.477404,4.00000,0.000000,65,19.1
1782753006776,774.670,1,4.000,2.000,3,5,6.0,0.5,0.688707,0.219222,-4.00000,0.000000,72,19.2
1782753037061,804.955,1,2.000,4.000,3,5,6.0,0.5,-0.577806,-0.183921,4.00000,0.000000,71,19.0
1782753067284,835.178,1,4.000,2.000,3,5,6.0,0.5,1.157814,0.368544,-4.00000,0.000000,67,20.0
1782753097523,865.417,1,2.000,4.000,3,5,6.0,0.5,-1.415118,-0.450446,4.00000,0.000000,65,19.6
1782753127768,895.662,1,4.000,2.000,3,5,6.0,0.5,0.807616,0.257072,-4.00000,0.000000,65,19.8
1782753158029,925.923,1,2.000,4.000,3,5,6.0,0.5,-1.164597,-0.370703,4.00000,0.000000,65,19.6
1782753188269,956.163,1,4.000,2.000,3,5,6.0,0.5,0.783817,0.249497,-4.00000,0.000000,65,19.6
1782753237994,1005.888,1,2.000,4.000,3,5,6.0,0.5,-0.564715,-0.179754,4.00000,0.000000,65,19.7
1782753268286,1036.180,1,4.000,2.000,3,5,6.0,0.5,0.619779,0.197282,-4.00000,0.000000,65,19.7
1782753298502,1066.396,1,2.000,4.000,3,5,6.0,0.5,-0.617270,-0.196483,4.00000,0.000000,65,19.9
1782753328749,1096.643,1,4.000,2.000,3,5,6.0,0.5,0.646837,0.205894,-4.00000,0.000000,65,19.5
1782753359010,1126.904,1,2.000,4.000,3,5,6.0,0.5,-0.784646,-0.249761,4.00000,0.000000,65,19.6
1782753389293,1157.187,1,4.000,2.000,3,5,6.0,0.5,1.441808,0.458942,-4.00000,0.000000,65,19.5
1782753419557,1187.451,1,2.000,4.000,3,5,6.0,0.5,-0.715289,-0.227683,4.00000,0.000000,65,19.5
1782753449752,1217.646,1,4.000,2.000,3,5,6.0,0.5,0.798390,0.254135,-4.00000,0.000000,65,19.6
1782753480019,1247.913,1,2.000,4.000,3,5,6.0,0.5,-0.788613,-0.251023,4.00000,0.000000,65,19.6
1782753510285,1278.179,1,4.000,2.000,3,5,6.0,0.5,0.580884,0.184901,-4.00000,0.000000,65,19.6
1782753841945,1609.839,1,2.750,3.500,3,5,6.0,0.5,-0.050005,-0.015917,1.50000,0.000000,51,19.5
1782753872298,1640.192,1,3.500,2.750,3,5,6.0,0.5,-0.310777,-0.098923,-1.50000,0.000000,51,19.4
1782753902536,1670.430,1,2.750,3.500,3,5,6.0,0.5,-0.041747,-0.013289,1.50000,0.000000,51,19.4
1782753932771,1700.665,1,3.500,2.750,3,5,6.0,0.5,-0.036216,-0.011528,-1.50000,0.000000,51,19.3
1782753963046,1730.940,1,2.750,3.500,3,5,6.0,0.5,0.099145,0.031559,1.50000,0.000000,51,19.2
1782753993356,1761.250,1,3.500,2.750,3,5,6.0,0.5,-0.272431,-0.086718,-1.50000,0.000000,51,18.6
1782754023616,1791.510,1,2.750,3.500,3,5,6.0,0.5,0.125522,0.039955,1.50000,0.000000,51,19.1
1782754053869,1821.763,1,3.500,2.750,3,5,6.0,0.5,-0.158202,-0.050357,-1.50000,0.000000,51,19.3
1782754084096,1851.990,1,2.750,3.500,3,5,6.0,0.5,0.003079,0.000980,1.50000,0.000000,51,19.4
1782754114302,1882.196,1,3.500,2.750,3,5,6.0,0.5,-0.309967,-0.098666,-1.50000,0.000000,51,19.4
1782754143513,1911.407,1,2.000,3.500,3,5,6.0,0.5,-1.062928,-0.338340,3.00000,0.000000,63,19.2
1782754173809,1941.703,1,3.500,2.000,3,5,6.0,0.5,0.595433,0.189532,-3.00000,0.000000,66,19.3
1782754204053,1971.947,1,2.000,3.500,3,5,6.0,0.5,-1.419258,-0.451764,3.00000,0.000000,63,19.2
1782754234341,2002.235,1,3.500,2.000,3,5,6.0,0.5,0.897431,0.285661,-3.00000,0.000000,63,19.2
1782754264603,2032.497,1,2.000,3.500,3,5,6.0,0.5,-1.000523,-0.318476,3.00000,0.000000,62,19.2
1782754294856,2062.750,1,3.500,2.000,3,5,6.0,0.5,0.656499,0.208970,-3.00000,0.000000,62,19.4
1782754325092,2092.986,1,2.000,3.500,3,5,6.0,0.5,-0.985104,-0.313568,3.00000,0.000000,62,19.3
1782754355361,2123.255,1,3.500,2.000,3,5,6.0,0.5,1.061551,0.337902,-3.00000,0.000000,64,19.3
1782754385597,2153.491,1,2.000,3.500,3,5,6.0,0.5,-0.891249,-0.283693,3.00000,0.000000,63,19.4
1782754415832,2183.726,1,3.500,2.000,3,5,6.0,0.5,0.706884,0.225008,-3.00000,0.000000,63,19.4
1782754445065,2212.959,1,2.000,4.000,3,5,6.0,0.5,-0.774171,-0.246426,4.00000,0.000000,65,19.4
1782754475343,2243.237,1,4.000,2.000,3,5,6.0,0.5,0.955868,0.304262,-4.00000,0.000000,65,19.4
1782754505628,2273.522,1,2.000,4.000,3,5,6.0,0.5,-1.559588,-0.496432,4.00000,0.000000,65,19.2
1782754535938,2303.832,1,4.000,2.000,3,5,6.0,0.5,1.280959,0.407742,-4.00000,0.000000,65,18.5
1782754566202,2334.096,1,2.000,4.000,3,5,6.0,0.5,-0.552994,-0.176024,4.00000,0.000000,65,19.2
1782754596453,2364.347,1,4.000,2.000,3,5,6.0,0.5,0.563650,0.179415,-4.00000,0.000000,65,19.3
1782754626796,2394.690,1,2.000,4.000,3,5,6.0,0.5,-0.604133,-0.192301,4.00000,0.000000,65,18.8
1782754657158,2425.052,1,4.000,2.000,3,5,6.0,0.5,0.895489,0.285043,-4.00000,0.000000,65,19.3
1782754687427,2455.321,1,2.000,4.000,3,5,6.0,0.5,-0.910730,-0.289894,4.00000,0.000000,65,19.1
1782754717728,2485.622,1,4.000,2.000,3,5,6.0,0.5,0.937520,0.298422,-4.00000,0.000000,65,19.4
1782779530992,495.440,1,2.000,3.500,3,5,20.0,4.0,-0.922109,-0.293516,3.00000,0.000000,93,19.9
1782779631234,595.682,1,3.500,2.000,3,5,20.0,4.0,0.824203,0.262352,-3.00000,0.000000,93,20.0
1782779731485,695.933,1,2.000,3.500,3,5,20.0,4.0,-1.799537,-0.572811,3.00000,0.000000,93,19.9
1782779831780,796.228,1,3.500,2.000,3,5,20.0,4.0,0.993325,0.316185,-3.00000,0.000000,93,20.0
1782779932042,896.490,1,2.000,3.500,3,5,20.0,4.0,-0.692198,-0.220333,3.00000,0.000000,92,20.1
1782780032384,996.832,1,3.500,2.000,3,5,20.0,4.0,0.705587,0.224595,-3.00000,0.000000,92,20.1
1782780132626,1097.074,1,2.000,3.500,3,5,20.0,4.0,-0.852306,-0.271298,3.00000,0.000000,92,20.1
1782780232863,1197.311,1,3.500,2.000,3,5,20.0,4.0,0.997090,0.317384,-3.00000,0.000000,92,20.3
1782780333250,1297.698,1,2.000,3.500,3,5,20.0,4.0,-0.903663,-0.287645,3.00000,0.000000,93,20.3
1782780433570,1398.018,1,3.500,2.000,3,5,20.0,4.0,0.683452,0.217550,-3.00000,0.000000,93,20.4
1782780533966,1498.414,1,2.000,3.500,3,5,20.0,4.0,-1.000918,-0.318602,3.00000,0.000000,93,20.3
1782780634208,1598.656,1,3.500,2.000,3,5,20.0,4.0,0.755143,0.240369,-3.00000,0.000000,93,20.2
1782780751582,1716.030,1,2.750,3.500,3,5,6.0,0.5,0.235223,0.074874,1.50000,1.444250,52,19.4
1782780777932,1742.380,1,3.500,2.750,3,5,6.0,0.5,-0.067965,-0.021634,-1.50000,0.000000,40,18.6
1782780808228,1772.676,1,2.750,3.500,3,5,6.0,0.5,0.070704,0.022506,1.50000,0.000000,51,18.1
1782780838687,1803.135,1,3.500,2.750,3,5,6.0,0.5,-0.276348,-0.087964,-1.50000,0.000000,51,18.2
1782780868935,1833.383,1,2.750,3.500,3,5,6.0,0.5,0.021656,0.006893,1.50000,0.000000,51,17.9
1782780899168,1863.616,1,3.500,2.750,3,5,6.0,0.5,-0.258885,-0.082406,-1.50000,0.000000,51,17.8
1782780929438,1893.886,1,2.750,3.500,3,5,6.0,0.5,0.084470,0.026887,1.50000,0.000000,50,18.0
1782780959776,1924.224,1,3.500,2.750,3,5,6.0,0.5,-0.251721,-0.080125,-1.50000,0.000000,51,18.0
1782780990070,1954.518,1,2.750,3.500,3,5,6.0,0.5,0.067672,0.021541,1.50000,0.000000,51,18.1
1782781020410,1984.858,1,3.500,2.750,3,5,6.0,0.5,-0.198208,-0.063091,-1.50000,0.000000,51,18.5
1782781049844,2014.292,1,2.000,3.500,3,5,6.0,0.5,-0.621972,-0.197980,3.00000,1.007646,69,18.4
1782781080219,2044.667,1,3.500,2.000,3,5,6.0,0.5,0.803738,0.255838,-3.00000,0.658453,70,18.1
1782781110460,2074.908,1,2.000,3.500,3,5,6.0,0.5,-1.092044,-0.347608,3.00000,0.000000,66,17.6
1782781140771,2105.219,1,3.500,2.000,3,5,6.0,0.5,0.652546,0.207712,-3.00000,0.000000,70,18.1
1782781171123,2135.571,1,2.000,3.500,3,5,6.0,0.5,-1.247464,-0.397080,3.00000,0.000000,70,17.1
1782781201414,2165.862,1,3.500,2.000,3,5,6.0,0.5,0.769412,0.244911,-3.00000,0.000000,70,17.6
1782781231834,2196.282,1,2.000,3.500,3,5,6.0,0.5,-1.052578,-0.335046,3.00000,0.000000,71,18.1
1782781262116,2226.564,1,3.500,2.000,3,5,6.0,0.5,1.011369,0.321929,-3.00000,0.000000,71,18.1
1782781292363,2256.811,1,2.000,3.500,3,5,6.0,0.5,-0.348635,-0.110974,3.00000,0.000000,71,17.7
1782781322653,2287.101,1,3.500,2.000,3,5,6.0,0.5,1.227903,0.390854,-3.00000,0.000000,71,18.5
1782781352043,2316.491,1,2.000,4.000,3,5,6.0,0.5,-0.985668,-0.313748,4.00000,0.000000,75,18.6
1782781382421,2346.869,1,4.000,2.000,3,5,6.0,0.5,0.961918,0.306188,-4.00000,0.000000,75,18.6
1782781412770,2377.218,1,2.000,4.000,3,5,6.0,0.5,-0.534113,-0.170014,4.00000,0.000000,74,18.6
1782781443157,2407.605,1,4.000,2.000,3,5,6.0,0.5,1.045722,0.332864,-4.00000,0.000000,75,18.6
1782781473478,2437.926,1,2.000,4.000,3,5,6.0,0.5,-0.802313,-0.255384,4.00000,0.000000,75,18.7
1782781503815,2468.263,1,4.000,2.000,3,5,6.0,0.5,0.706875,0.225005,-4.00000,0.000000,73,18.7
1782781534125,2498.573,1,2.000,4.000,3,5,6.0,0.5,-1.100684,-0.350358,4.00000,0.000000,74,18.7
1782781564532,2528.980,1,4.000,2.000,3,5,6.0,0.5,1.063603,0.338555,-4.00000,0.000000,75,18.6
1782781594889,2559.337,1,2.000,4.000,3,5,6.0,0.5,-0.612815,-0.195065,4.00000,0.000000,75,18.6
1782781625267,2589.715,1,4.000,2.000,3,5,6.0,0.5,0.542676,0.172739,-4.00000,0.000000,76,18.5
1783048433218,736.105,1,2.000,3.500,3,5,20.0,4.0,-0.526705,-0.167655,3.00000,0.000000,93,17.6
